month,day,hour,minute,identifier,surface_inside_face_temperature,surface_outside_face_temperature
10,1,0,0,office_3..Face5,20.45085275952744,13.873838057074682
11,1,0,0,office_3..Face5,18.749663169133967,6.755710071869233
12,1,0,0,office_3..Face5,17.885501212805707,2.091485940013691
1,1,0,0,office_4..Face0,17.86291576582116,18.0
2,1,0,0,office_4..Face0,18.319032256570104,18.0
3,1,0,0,office_4..Face0,18.943064368977605,18.0
4,1,0,0,office_4..Face0,19.803122583023683,18.0
5,1,0,0,office_4..Face0,21.671589056042023,18.0
6,1,0,0,office_4..Face0,22.9007573757906,18.0
7,1,0,0,office_4..Face0,24.18152986558953,18.0
8,1,0,0,office_4..Face0,23.638124313901454,18.0
9,1,0,0,office_4..Face0,22.238664967729456,18.0
10,1,0,0,office_4..Face0,20.45509815691885,18.0
11,1,0,0,office_4..Face0,19.055087808572154,18.0
12,1,0,0,office_4..Face0,18.290820077431768,18.0
1,1,0,0,office_4..Face1,17.251470359706378,0.5461006854924656
2,1,0,0,office_4..Face1,17.780324607770048,3.745215657589113
3,1,0,0,office_4..Face1,18.60110077995421,7.75798827554328
4,1,0,0,office_4..Face1,19.621372484516087,12.537149772667345
5,1,0,0,office_4..Face1,21.910441390601523,19.12838983077591
6,1,0,0,office_4..Face1,23.323281225777635,22.856113699601444
7,1,0,0,office_4..Face1,24.829723241512475,27.770086286074466
8,1,0,0,office_4..Face1,24.22175658855675,26.195833079673726
9,1,0,0,office_4..Face1,22.58345060981655,22.627802747087873
10,1,0,0,office_4..Face1,20.519208916707733,16.421910176786294
11,1,0,0,office_4..Face1,18.80979747834267,10.143479838208696
12,1,0,0,office_4..Face1,17.829430252754417,5.734661836078561
1,1,0,0,office_4..Face1_Glz0,11.141404812840864,1.4015827128838851
2,1,0,0,office_4..Face1_Glz0,12.465576542850183,3.6940726259165606
3,1,0,0,office_4..Face1_Glz0,14.416857802367717,7.442105122867831
4,1,0,0,office_4..Face1_Glz0,16.717666591981285,11.611517206163143
5,1,0,0,office_4..Face1_Glz0,20.528506274327047,17.51649840116137
6,1,0,0,office_4..Face1_Glz0,22.83207012603653,20.995832688251184
7,1,0,0,office_4..Face1_Glz0,25.462772421365678,25.04240075734165
8,1,0,0,office_4..Face1_Glz0,24.475215652212256,23.556680506459493
9,1,0,0,office_4..Face1_Glz0,22.045422862591465,20.17658936286434
10,1,0,0,office_4..Face1_Glz0,18.48690677018994,14.763321610906814
11,1,0,0,office_4..Face1_Glz0,15.269906488783247,9.487952194073756
12,1,0,0,office_4..Face1_Glz0,13.071572674813286,5.537966445139831
1,1,0,0,office_4..Face1_Glz1,11.137392250474466,1.396486901256185
2,1,0,0,office_4..Face1_Glz1,12.464810277429974,3.6934386748423056
3,1,0,0,office_4..Face1_Glz1,14.41775199948472,7.443502500347924
4,1,0,0,office_4..Face1_Glz1,16.72840616997239,11.625667184388476
5,1,0,0,office_4..Face1_Glz1,20.5465583607636,17.54049485483311
6,1,0,0,office_4..Face1_Glz1,22.85643362816995,21.028358093952992
7,1,0,0,office_4..Face1_Glz1,25.483454045818185,25.070190993291973
8,1,0,0,office_4..Face1_Glz1,24.486575626240626,23.571957241711306
9,1,0,0,office_4..Face1_Glz1,22.05123292963831,20.18482436737328
10,1,0,0,office_4..Face1_Glz1,18.48713497261599,14.764158728299188
11,1,0,0,office_4..Face1_Glz1,15.266508110756371,9.483859859975228
12,1,0,0,office_4..Face1_Glz1,13.067777828126184,5.533234985391167
1,1,0,0,office_4..Face2,17.953147204707186,18.07083896804949
2,1,0,0,office_4..Face2,18.43030066325087,18.653776924177116
3,1,0,0,office_4..Face2,19.10448943846152,19.276718402572072
4,1,0,0,office_4..Face2,19.965552119446087,20.118902868678685
5,1,0,0,office_4..Face2,22.044299766181734,22.12198707137008
6,1,0,0,office_4..Face2,23.35327359577179,23.39555105593221
7,1,0,0,office_4..Face2,24.738050078468653,24.79922273750313
8,1,0,0,office_4..Face2,24.189173710985802,24.302585855690097
9,1,0,0,office_4..Face2,22.65752641041888,22.840761402737638
10,1,0,0,office_4..Face2,20.773458057352578,20.998039090613542
11,1,0,0,office_4..Face2,19.230249326478333,19.412241498895483
12,1,0,0,office_4..Face2,18.37494533342267,18.537143129923663
1,1,0,0,office_4..Face3,18.03034115877133,18.247826479229676
2,1,0,0,office_4..Face3,18.410520162485675,18.52440740003911
3,1,0,0,office_4..Face3,19.034673350352175,18.99847052538049
4,1,0,0,office_4..Face3,19.797289628449274,19.557682245817375
5,1,0,0,office_4..Face3,21.78725012975461,21.296435322519923
6,1,0,0,office_4..Face3,23.06444100435521,22.472313597923897
7,1,0,0,office_4..Face3,24.404108439822366,23.73061928402777
8,1,0,0,office_4..Face3,23.86750772248539,23.27158959078891
9,1,0,0,office_4..Face3,22.384220684171474,21.956391016046112
10,1,0,0,office_4..Face3,20.552905890193877,20.287790940730535
11,1,0,0,office_4..Face3,19.152008738626648,19.124735118884065
12,1,0,0,office_4..Face3,18.38957844043901,18.521844076307083
1,1,0,0,office_4..Face4,18.01132118102467,18.241885729953164
2,1,0,0,office_4..Face4,18.39412665573115,18.519354400725682
3,1,0,0,office_4..Face4,19.022694331922708,18.99497540849756
4,1,0,0,office_4..Face4,19.79142896620447,19.556278724836627
5,1,0,0,office_4..Face4,21.786098823857603,21.29690402975263
6,1,0,0,office_4..Face4,23.065979595525842,22.47377389048319
7,1,0,0,office_4..Face4,24.408408527984864,23.733067512449903
8,1,0,0,office_4..Face4,23.869486861301226,23.27325280351685
9,1,0,0,office_4..Face4,22.3828898757589,21.95675193133324
10,1,0,0,office_4..Face4,20.546250163103956,20.28623045115734
11,1,0,0,office_4..Face4,19.140320341934707,19.12130479822715
12,1,0,0,office_4..Face4,18.374222196708807,18.517082183582318
1,1,0,0,office_4..Face5,18.012926541557125,18.242593054942812
2,1,0,0,office_4..Face5,18.39541958466213,18.519990382478973
3,1,0,0,office_4..Face5,19.023603365968157,18.995552981778925
4,1,0,0,office_4..Face5,19.791749614378592,19.55671272365486
5,1,0,0,office_4..Face5,21.785993575822395,21.297424127977074
6,1,0,0,office_4..Face5,23.065654315741288,22.474317053551687
7,1,0,0,office_4..Face5,24.407840765234972,23.73362461700492
8,1,0,0,office_4..Face5,23.86912072843237,23.273828621347562
9,1,0,0,office_4..Face5,22.382801533912843,21.95724444883548
10,1,0,0,office_4..Face5,20.546593283162057,20.28672639848384
11,1,0,0,office_4..Face5,19.141191162600148,19.121843007975112
12,1,0,0,office_4..Face5,18.37546281902039,18.517657041851155
1,1,0,0,office_4..Face6,18.021984661816905,18.24538959765565
2,1,0,0,office_4..Face6,18.40408000490111,18.522631960393788
3,1,0,0,office_4..Face6,19.03040756556399,18.997502924388552
4,1,0,0,office_4..Face6,19.79638317858916,19.557882328168002
5,1,0,0,office_4..Face6,21.788813825831355,21.29777819088584
6,1,0,0,office_4..Face6,23.067289350824684,22.474209578141114
7,1,0,0,office_4..Face6,24.408414580419475,23.733107308188973
8,1,0,0,office_4..Face6,23.87094999653638,23.273751495630382
9,1,0,0,office_4..Face6,22.386079232991246,21.95778508305072
10,1,0,0,office_4..Face6,20.552307597292355,20.288192067409565
11,1,0,0,office_4..Face6,19.148053066134725,19.123831177623806
12,1,0,0,office_4..Face6,18.383258565446642,18.520048959693984
1,1,0,0,office_4..Face7,18.032365759280612,18.24879946645792
2,1,0,0,office_4..Face7,18.412160281446628,18.525298918835944
3,1,0,0,office_4..Face7,19.03584220809267,18.9993034634105
4,1,0,0,office_4..Face7,19.797731631545847,19.558343019934682
5,1,0,0,office_4..Face7,21.787185446670104,21.297269992946084
6,1,0,0,office_4..Face7,23.06411266061738,22.473203476203366
7,1,0,0,office_4..Face7,24.403487061504244,23.73155136120502
8,1,0,0,office_4..Face7,23.8671317380002,23.272534208343004
9,1,0,0,office_4..Face7,22.38417061498956,21.957179773746414
10,1,0,0,office_4..Face7,20.553383731173902,20.28854956503305
11,1,0,0,office_4..Face7,19.15312966728107,19.125510496633414
12,1,0,0,office_4..Face7,18.391147485970418,18.5226421208994
1,1,0,0,office_4..Face8,18.032388203106304,18.248800713406286
2,1,0,0,office_4..Face8,18.412177919720797,18.525299911968073
3,1,0,0,office_4..Face8,19.035853455867223,18.999303924210068
4,1,0,0,office_4..Face8,19.797734023667807,19.55834299766863
5,1,0,0,office_4..Face8,21.787179408547797,21.29726900724162
6,1,0,0,office_4..Face8,23.064102471475643,22.473202088298102
7,1,0,0,office_4..Face8,24.40347249148832,23.73154959960262
8,1,0,0,office_4..Face8,23.8671214354291,23.27253316668525
9,1,0,0,office_4..Face8,22.384166418250885,21.95717955331957
10,1,0,0,office_4..Face8,20.553387360829838,20.288550116996998
11,1,0,0,office_4..Face8,19.15314123699498,19.12551126446639
12,1,0,0,office_4..Face8,18.39116464798171,18.52264309017048
1,1,0,0,office_4..Face9,18.03238890284605,18.248801024568206
2,1,0,0,office_4..Face9,18.41217848237248,18.52530019051402
3,1,0,0,office_4..Face9,19.035853851131122,18.99930417389818
4,1,0,0,office_4..Face9,19.79773416170084,19.55834318092914
5,1,0,0,office_4..Face9,21.78717936237765,21.297269222217103
6,1,0,0,office_4..Face9,23.064102330436565,22.473202310545734
7,1,0,0,office_4..Face9,24.403472244492427,23.731549824868097
8,1,0,0,office_4..Face9,23.86712127367983,23.272533400172087
9,1,0,0,office_4..Face9,22.384166375965822,21.957179754513263
10,1,0,0,office_4..Face9,20.553387506970797,20.28855032455713
11,1,0,0,office_4..Face9,19.15314161559632,19.12551149687323
12,1,0,0,office_4..Face9,18.39116518834744,18.522643342397622
1,1,0,0,office_4..Face10,18.03238976052017,18.248801432867975
2,1,0,0,office_4..Face10,18.412179176863937,18.525300564568255
3,1,0,0,office_4..Face10,19.035854345603408,18.999304522910236
4,1,0,0,office_4..Face10,19.79773434817394,19.558343457501138
5,1,0,0,office_4..Face10,21.787179333125092,21.297269570986735
6,1,0,0,office_4..Face10,23.06410218862693,22.473202681888406
7,1,0,0,office_4..Face10,24.403471978460118,23.731550213779528
8,1,0,0,office_4..Face10,23.86712111194783,23.272533794558868
9,1,0,0,office_4..Face10,22.384166353584195,21.95718008430382
10,1,0,0,office_4..Face10,20.553387708859542,20.288550642216045
11,1,0,0,office_4..Face10,19.153142090198795,19.125511821945228
12,1,0,0,office_4..Face10,18.39116585282463,18.522643677166986
1,1,0,0,office_4..Face11,18.032388568506423,18.24880151227965
2,1,0,0,office_4..Face11,18.41217830924434,18.52530057253718
3,1,0,0,office_4..Face11,19.035853845271852,18.999304366642193
4,1,0,0,office_4..Face11,19.797734349778487,19.55834310449435
5,1,0,0,office_4..Face11,21.787179784416733,21.297268810044695
6,1,0,0,office_4..Face11,23.06410288781609,22.473201768579568
7,1,0,0,office_4..Face11,24.403472958332156,23.731549162735426
8,1,0,0,office_4..Face11,23.867121883068815,23.272532833530647
9,1,0,0,office_4..Face11,22.384166771500354,21.957179379467785
10,1,0,0,office_4..Face11,20.553387690044588,20.288550204645297
11,1,0,0,office_4..Face11,19.153141581225352,19.12551168501639
12,1,0,0,office_4..Face11,18.3911649801722,18.522643720317408
1,1,0,0,office_4..Face12,18.03105235049511,18.248162636968715
2,1,0,0,office_4..Face12,18.411095785274476,18.52471547613046
3,1,0,0,office_4..Face12,19.035082689799005,18.998758885647888
4,1,0,0,office_4..Face12,19.797442962754673,19.55791165954718
5,1,0,0,office_4..Face12,21.787224246077216,21.29672595116061
6,1,0,0,office_4..Face12,23.064321489477997,22.47262363192658
7,1,0,0,office_4..Face12,24.40388520770495,23.73094422296199
8,1,0,0,office_4..Face12,23.86737155998389,23.2719188402929
9,1,0,0,office_4..Face12,22.384200389327592,21.95666580926893
10,1,0,0,office_4..Face12,20.553072229657566,20.288054650717612
11,1,0,0,office_4..Face12,19.152401557843916,19.125003604770548
12,1,0,0,office_4..Face12,18.390129440088938,18.522119889643736
1,1,0,0,office_4..Face13,18.032392076240555,18.248803185059007
2,1,0,0,office_4..Face13,18.41218114988565,18.525302105041053
3,1,0,0,office_4..Face13,19.035855868106147,18.99930579619858
4,1,0,0,office_4..Face13,19.797735112957643,19.558344236783793
5,1,0,0,office_4..Face13,21.78717966591477,21.29727023718397
6,1,0,0,office_4..Face13,23.064102309921555,22.473203288112824
7,1,0,0,office_4..Face13,24.40347187251459,23.731550753953222
8,1,0,0,office_4..Face13,23.867121223598005,23.272534447332358
9,1,0,0,office_4..Face13,22.384166681220787,21.95718072906184
10,1,0,0,office_4..Face13,20.553388516539094,20.288551505086737
11,1,0,0,office_4..Face13,19.153143522831336,19.125513016563584
12,1,0,0,office_4..Face13,18.391167697964757,18.522645091898944
1,1,0,0,office_4..Face14,18.03372576911761,18.249439199673272
2,1,0,0,office_4..Face14,18.413261325332126,18.525884808972826
3,1,0,0,office_4..Face14,19.036625068827952,18.999849377525237
4,1,0,0,office_4..Face14,19.798025094216634,19.558774848422704
5,1,0,0,office_4..Face14,21.787134439864897,21.29781315631776
6,1,0,0,office_4..Face14,23.063881581716366,22.47378122106044
7,1,0,0,office_4..Face14,24.40305878616082,23.7321563657106
8,1,0,0,office_4..Face14,23.866870317678085,23.273148513937695
9,1,0,0,office_4..Face14,22.38413234238553,21.957694233634108
10,1,0,0,office_4..Face14,20.553702501769155,20.289046026832423
11,1,0,0,office_4..Face14,19.15388154901768,19.126019228360008
12,1,0,0,office_4..Face14,18.392200977937502,18.523166404194864
1,1,0,0,office_4..Face15,18.03372643437577,18.249439517708037
2,1,0,0,office_4..Face15,18.413261864197743,18.5258851001498
3,1,0,0,office_4..Face15,19.036625452642216,18.999849648963686
4,1,0,0,office_4..Face15,19.798025239094244,19.558775063223976
5,1,0,0,office_4..Face15,21.787134417672707,21.29781342676509
6,1,0,0,office_4..Face15,23.063881472096647,22.4737815089318
7,1,0,0,office_4..Face15,24.40305858068819,23.732156667279945
8,1,0,0,office_4..Face15,23.866870193084075,23.273148819830244
9,1,0,0,office_4..Face15,22.384132325785124,21.957694489594314
10,1,0,0,office_4..Face15,20.553702658587113,20.289046273459608
11,1,0,0,office_4..Face15,19.153881917157378,19.12601948113833
12,1,0,0,office_4..Face15,18.392201493333697,18.52316666471887
1,1,0,0,office_4..Face16,18.03145372441502,18.248358779634188
2,1,0,0,office_4..Face16,18.411425031302258,18.524910597787986
3,1,0,0,office_4..Face16,19.03532238600542,18.99896472763821
4,1,0,0,office_4..Face16,19.79753423202412,19.558101796688113
5,1,0,0,office_4..Face16,21.787239303341178,21.297014565338365
6,1,0,0,office_4..Face16,23.06429480292505,22.47295117186341
7,1,0,0,office_4..Face16,24.40382018498075,23.731312623250307
8,1,0,0,office_4..Face16,23.867361802660263,23.272281175294104
9,1,0,0,office_4..Face16,22.38424277690529,21.956951876297797
10,1,0,0,office_4..Face16,20.55320449416605,20.288292336452518
11,1,0,0,office_4..Face16,19.152643617673853,19.125199297071546
12,1,0,0,office_4..Face16,18.390444916792937,18.522289173224223
1,1,0,0,office_4..Face17,18.072429025971605,18.261921796420708
2,1,0,0,office_4..Face17,18.443138197913598,18.535429570936174
3,1,0,0,office_4..Face17,19.05667134240117,19.006104286754933
4,1,0,0,office_4..Face17,19.805978854305227,19.560993553642028
5,1,0,0,office_4..Face17,21.78058306052133,21.29502440520415
6,1,0,0,office_4..Face17,23.0499863856426,22.468510803643333
7,1,0,0,office_4..Face17,24.378995655607152,23.72354980512187
8,1,0,0,office_4..Face17,23.84593702440898,23.26554411453087
9,1,0,0,office_4..Face17,22.371998795420918,21.95314623585156
10,1,0,0,office_4..Face17,20.5554046118173,20.28908887153286
11,1,0,0,office_4..Face17,19.17111512780471,19.131367605772237
12,1,0,0,office_4..Face17,18.420931424366092,18.532351405366903
1,1,0,0,office_4..Face18,17.953081265461662,18.071795663435793
2,1,0,0,office_4..Face18,18.343694308160508,18.371715896540895
3,1,0,0,office_4..Face18,18.993630711765455,18.911663302173302
4,1,0,0,office_4..Face18,19.786219569772555,19.54087570995854
5,1,0,0,office_4..Face18,21.821726284409625,21.404891857565623
6,1,0,0,office_4..Face18,23.11956951821499,22.638952617078665
7,1,0,0,office_4..Face18,24.47877955069562,23.956051921328537
8,1,0,0,office_4..Face18,23.913679904097897,23.41221503037568
9,1,0,0,office_4..Face18,22.394399351274622,21.992883899514023
10,1,0,0,office_4..Face18,20.52771753584545,20.23017960170228
11,1,0,0,office_4..Face18,19.104515217184158,19.015912477367102
12,1,0,0,office_4..Face18,18.327541861709822,18.381494597095482
1,1,0,0,office_4..Face19,17.18685136008266,-2.724341263256971
2,1,0,0,office_4..Face19,17.695797627153674,0.08799225058580802
3,1,0,0,office_4..Face19,18.526584403045728,4.697112764567937
4,1,0,0,office_4..Face19,19.55728973674864,10.212105683092943
5,1,0,0,office_4..Face19,21.84075708014008,17.23007106829178
6,1,0,0,office_4..Face19,23.254336147241567,21.26685193674386
7,1,0,0,office_4..Face19,24.73990652446936,26.004188304887208
8,1,0,0,office_4..Face19,24.116288574145564,23.670434618567317
9,1,0,0,office_4..Face19,22.461749951582767,19.244238932837433
10,1,0,0,office_4..Face19,20.40190855970623,12.795184838173235
11,1,0,0,office_4..Face19,18.709856261041608,6.4979945648386925
12,1,0,0,office_4..Face19,17.74126065334887,2.1239331054956523
1,1,0,0,office_4..Face19_Glz0,10.490046559504846,0.49819926349576
2,1,0,0,office_4..Face19_Glz0,11.609400915676975,2.599889293591396
3,1,0,0,office_4..Face19_Glz0,13.62828132134847,6.401233541707718
4,1,0,0,office_4..Face19_Glz0,16.08950039356117,10.824018977327977
5,1,0,0,office_4..Face19_Glz0,19.984111389558787,16.786990326439604
6,1,0,0,office_4..Face19_Glz0,22.32359442068995,20.313843876498023
7,1,0,0,office_4..Face19_Glz0,24.958249735831966,24.365212464663244
8,1,0,0,office_4..Face19_Glz0,23.75652480996631,22.61409681366201
9,1,0,0,office_4..Face19_Glz0,21.145719310925532,18.99820324051319
10,1,0,0,office_4..Face19_Glz0,17.54544411879567,13.505922648293817
11,1,0,0,office_4..Face19_Glz0,14.3988850847491,8.275640368116457
12,1,0,0,office_4..Face19_Glz0,12.31743660508026,4.500432773892235
1,1,0,0,office_4..Face20,17.18794736822411,-2.6993902120848277
2,1,0,0,office_4..Face20,17.69702150429383,0.11580385289116399
3,1,0,0,office_4..Face20,18.52886712294519,4.749079864784874
4,1,0,0,office_4..Face20,19.557321537967773,10.214274632911719
5,1,0,0,office_4..Face20,21.83934920072058,17.203564160132945
6,1,0,0,office_4..Face20,23.252854389166824,21.23577987639964
7,1,0,0,office_4..Face20,24.738381911820788,25.96890452971184
8,1,0,0,office_4..Face20,24.116209285877265,23.673970031150557
9,1,0,0,office_4..Face20,22.463903519171076,19.297056576599406
10,1,0,0,office_4..Face20,20.404061780210657,12.843067726426941
11,1,0,0,office_4..Face20,18.711066975965018,6.5252013984475195
12,1,0,0,office_4..Face20,17.74222192116845,2.1453425849084735
1,1,0,0,office_4..Face20_Glz0,10.49157028568782,0.5057464885406157
2,1,0,0,office_4..Face20_Glz0,11.606254946030148,2.599431906941117
3,1,0,0,office_4..Face20_Glz0,13.610074180113724,6.380272957053444
4,1,0,0,office_4..Face20_Glz0,16.05431769800342,10.783051180268735
5,1,0,0,office_4..Face20_Glz0,19.94480694362495,16.74212067675819
6,1,0,0,office_4..Face20_Glz0,22.288144296266488,20.27252634198997
7,1,0,0,office_4..Face20_Glz0,24.91825886982002,24.317733555811433
8,1,0,0,office_4..Face20_Glz0,23.724363103379943,22.578071576028897
9,1,0,0,office_4..Face20_Glz0,21.118873988236214,18.968769339536628
10,1,0,0,office_4..Face20_Glz0,17.54266171735833,13.509149978197144
11,1,0,0,office_4..Face20_Glz0,14.403110632816745,8.288356739752025
12,1,0,0,office_4..Face20_Glz0,12.320074885970875,4.510355725987416
1,1,0,0,office_4..Face20_Glz1,10.493775126221935,0.5104674146985138
